t,starx,stary,starz,starvx,starvy,starvz,star_sx, star_sy, star_sz, a1,i1,e1,s1x,s1y,s1z,mag1,pom1,Om1,f1,p1x,p1y,p1z,p1vx,p1vy,p1vz,a2,i2,e2,s2x,s2y,s2z,mag2,pom2,Om2,f2,p2x,p2y,p2z,p2vx,p2vy,p2vz
21840.000000,-0.000002,-0.000002,-0.000000,0.000025,-0.000012,0.000000,0.000000,0.000000,18.250000,0.172309,0.008726,0.009720,0.2287380151,-1.7520800448,72.1333088010,72.1549467753,-0.541807,-0.024670,2.690738,-0.094985,0.145559,0.001249,-2.005545,-1.296425,-0.011741,0.231812,0.007523,0.010381,2.2089323670,12.1161739002,120.6140570433,121.2412133254,5.719217,3.116940,0.409998,0.226883,-0.035213,0.000223,0.330100,2.070687,-0.015633
21880.000000,0.000005,-0.000001,0.000000,0.000007,0.000054,0.000000,0.000000,-0.000000,18.250000,0.172305,0.008724,0.010098,-0.0332286761,-1.7880784256,72.1312244945,72.1533912971,-0.564340,-0.163418,4.140651,-0.157115,-0.072956,-0.000851,1.027688,-2.164454,-0.017173,0.231826,0.007520,0.009950,3.9352298042,11.6462260417,120.6155889057,121.2404260208,5.754809,2.978197,2.877333,-0.164293,0.166688,-0.001036,-1.468842,-1.440067,0.012483
21920.000000,-0.000001,0.000006,-0.000000,-0.000065,-0.000018,-0.000000,0.000000,-0.000000,18.250000,0.172321,0.008724,0.009868,-0.3021063123,-1.7828900756,72.1291718893,72.1518357541,-0.580208,-0.302551,5.657271,0.060964,-0.159686,-0.001171,2.263630,0.879004,0.013205,0.231813,0.007521,0.010261,5.5712695283,10.9313484779,120.6172316277,121.2396386882,5.796685,2.839040,5.349358,0.034535,-0.227768,0.001558,2.063523,0.330158,-0.006995
21960.000000,-0.000004,-0.000004,0.000000,0.000041,-0.000046,-0.000000,0.000000,-0.000000,18.250000,0.172302,0.008724,0.009689,-0.5707806645,-1.7353005473,72.1271506999,72.1502801563,-0.565727,-0.440901,0.924460,0.160377,0.060128,0.001072,-0.833326,2.275467,0.014851,0.231828,0.007521,0.010482,7.0827260779,9.9881130421,120.6189522475,121.2388512488,5.800682,2.700643,1.664271,0.088000,0.214681,-0.001743,-1.911693,0.807042,0.000647
22000.000000,0.000004,-0.000000,-0.000000,0.000016,0.000038,0.000000,0.000000,-0.000000,18.250000,0.172302,0.008726,0.009802,-0.8323206687,-1.6449584480,72.1251676651,72.1487245674,-0.514799,-0.579509,2.450228,-0.061904,0.162179,0.000888,-2.239155,-0.838496,-0.016822,0.231811,0.007522,0.010254,8.4380248691,8.8377023781,120.6207398284,121.2380638404,-0.513305,2.562022,4.250770,-0.192714,-0.130678,0.001616,1.176224,-1.700526,0.005858
22040.000000,-0.000001,0.000001,0.000000,-0.000011,0.000002,0.000000,0.000000,-0.000000,18.250000,0.172305,0.008723,0.010261,-1.0792253867,-1.5131481890,72.1232254326,72.1471689790,-0.528796,-0.718660,4.057001,-0.160572,-0.065365,-0.001351,0.920893,-2.210028,-0.009222,0.231795,0.007521,0.009860,9.6092979843,7.5051672033,120.6225974930,121.2372763158,-0.476202,2.422896,0.584490,0.228531,0.024842,-0.001272,-0.215141,2.083180,-0.010726
22080.000000,0.000002,0.000001,-0.000000,-0.000020,0.000011,-0.000001,0.000000,-0.000000,18.250000,0.172302,0.008726,0.009929,-1.3047697448,-1.3422250501,72.1213250615,72.1456133164,-0.551105,-0.857454,5.749564,0.079805,-0.151037,-0.000336,2.142626,1.145819,0.020681,0.231797,0.007523,0.010208,10.5722353705,6.0196208463,120.6245340616,121.2364887871,-0.436838,2.284121,3.187793,-0.216516,0.089166,0.000793,-0.781950,-1.901430,0.013808
22120.000000,-0.000004,0.000001,-0.000000,-0.000002,-0.000050,0.000000,0.000000,-0.000000,18.250000,0.172296,0.008723,0.009813,-1.5020679411,-1.1359040167,72.1194742096,72.1440575952,-0.498558,-0.996401,1.147845,0.136663,0.103743,0.001493,-1.445384,1.939744,-0.001391,0.231812,0.007520,0.010364,11.3070888856,4.4132915445,120.6265635987,121.2357012061,-0.462834,2.145171,5.890991,0.150650,-0.173244,-0.000243,1.576921,1.382173,-0.015603
22160.000000,0.000003,-0.000005,0.000000,0.000054,0.000035,0.000000,0.000000,-0.000000,18.250000,0.172301,0.008726,0.010246,-1.6655135516,-0.8992018759,72.1176682904,72.1425018907,-0.484375,-1.135373,2.869534,-0.126543,0.119418,-0.000562,-1.641920,-1.730304,-0.019360,0.231812,0.007523,0.009848,11.7990986174,2.7210219112,120.6286929992,121.2349135485,-0.461317,2.006185,2.342286,-0.071235,0.222249,-0.000219,-1.968765,-0.615601,0.015382
22200.000000,0.000002,0.000006,0.000000,-0.000062,0.000022,0.000000,0.000000,-0.000000,18.250000,0.172302,0.008725,0.010366,-1.7899559574,-0.6378153274,72.1159161574,72.1409461675,-0.488223,-1.273815,4.638079,-0.091948,-0.145841,-0.001140,2.049594,-1.262862,0.013877,0.231808,0.007522,0.009729,12.0389201849,0.9795069631,120.6309174692,121.2341258993,-0.432639,1.867719,5.024118,-0.027870,-0.229403,0.000705,2.070306,-0.232179,-0.014381
22240.000000,-0.000004,-0.000002,-0.000000,0.000018,-0.000049,-0.000000,0.000000,-0.000000,18.250000,0.172291,0.008724,0.010186,-1.8715840440,-0.3587964363,72.1142155057,72.1393903476,-0.506801,-1.412396,0.231296,0.164139,-0.046407,0.001350,0.667305,2.339859,0.008968,0.231808,0.007521,0.010040,12.0227508127,-0.7738583595,120.6332328998,121.2333381283,-0.389194,1.729117,1.509397,0.100872,0.208518,-0.000996,-1.861821,0.923838,0.012732
22280.000000,0.000003,-0.000000,-0.000000,0.000015,0.000024,0.000000,0.000001,-0.000000,18.250000,0.172294,0.008724,0.009932,-1.9079237545,-0.0693120339,72.1125661060,72.1378345087,-0.462458,-1.551702,2.074560,-0.007145,0.172959,-0.000034,-2.396454,-0.078048,-0.020916,0.231789,0.007521,0.010192,11.7523059662,-2.5014889186,120.6356378979,121.2325503871,-0.418356,1.589808,4.302822,-0.171390,-0.157407,0.001311,1.413611,-1.510551,-0.010414
22320.000000,-0.000001,-0.000001,0.000000,0.000001,0.000005,-0.000000,0.000000,-0.000001,18.250000,0.172295,0.008724,0.010408,-1.8974878416,0.2227609275,72.1109743416,72.1362786885,-0.430771,-1.690302,3.927599,-0.162712,-0.060365,-0.001347,0.848408,-2.236076,0.009674,0.231780,0.007521,0.009740,11.2348339382,-4.1668422492,120.6381207422,121.2317625219,-0.426978,1.451234,0.894908,0.205586,0.103899,-0.001442,-0.928504,1.872359,0.008613
22360.000000,0.000002,0.000002,-0.000000,-0.000032,0.000005,-0.000000,0.000000,-0.000001,18.250000,0.172291,0.008723,0.010492,-1.8406759865,0.5094252208,72.1094350897,72.1347227838,-0.463505,-1.829591,5.926959,0.116413,-0.124695,0.001260,1.772350,1.666796,0.011225,0.231787,0.007520,0.009678,10.4827426653,-5.7346433543,120.6406862979,121.2309746666,-0.372701,1.311975,3.678112,-0.230573,-0.038114,0.001603,0.346029,-2.030660,-0.006424
22400.000000,-0.000004,-0.000002,0.000000,0.000031,-0.000044,0.000000,0.000000,-0.000001,18.250000,0.172286,0.008724,0.010097,-1.7390144333,0.7831642547,72.1079485074,72.1331668194,-0.443603,-1.968251,1.652499,0.061038,0.161240,-0.000053,-2.242732,0.874929,-0.020996,0.231801,0.007521,0.010094,9.5134124352,-7.1722237246,120.6433270528,121.2301867181,-0.365218,1.173326,0.295530,0.228993,-0.015984,-0.001635,0.152172,2.091639,0.005035
22440.000000,0.000006,-0.000001,-0.000000,0.000006,0.000065,-0.000000,0.000000,-0.000001,18.250000,0.172295,0.008722,0.010242,-1.5952946013,1.0364868130,72.1065185656,72.1316108889,-0.396649,-2.107500,3.619378,-0.173275,-0.014094,-0.001236,0.204761,-2.378516,0.012142,0.231795,0.007520,0.009935,8.3488095216,-8.4496365250,120.6460448644,121.2293987416,-0.401184,1.034061,3.245544,-0.223809,0.068554,0.001710,-0.600300,-1.967020,-0.003684
